code,label
"BOOL func1 ( HWND var1 , PTSTR var2 , PTSTR var3 ) 
{ 
var4 . var5 = var1 ; 
var4 . var6 = var2 ; 
var4 . var7 = var3 ; 
var4 . var8 = var9 ; 
return func2 ( & var4 ) ; 
} 
",0
"void func1 ( ) 
{ 
fprintf ( var1 , str ) ; 
} 
",0
"func1 ( Pixel * var1 , const Pixel * var2 , const Background * var3 ) 
{ 
( void ) var3 ; 
if ( var2 -> var4 == number ) 
var1 -> var5 = var1 -> var6 = var1 -> var7 = number ; 
else 
{ 
var1 -> var5 = var2 -> var5 ; 
var1 -> var6 = var2 -> var6 ; 
var1 -> var7 = var2 -> var7 ; 
} 
var1 -> var4 = var2 -> var4 ; 
} 
",0
"func1 ( png_structp var1 , png_const_charp var2 ) 
{ 
func2 ( var1 , var2 ) ; 
} 
",0
"func1 ( struct IDAT_list * var1 ) 
{ 
func2 ( * var1 ) ; 
var1 -> var2 = var3 ; 
var1 -> var4 = var5 ; 
} 
",0
"func1 ( png_modification * var1 ) 
{ 
if ( var1 != var2 ) 
{ 
var1 -> var3 = number ; 
var1 -> var4 = number ; 
var1 -> var5 = number ; 
func1 ( var1 -> var6 ) ; 
} 
} 
",0
"func1 ( png_byte var1 [ number ] , png_uint_32 var2 ) 
{ 
png_byte var3 ; 
if ( var2 & var4 ) 
{ 
var3 = number ; 
var1 [ number ] = number ; 
if ( var2 & var5 ) 
{ 
var1 [ number ] = number ; 
var1 [ number ] = number ; 
} 
else 
{ 
var1 [ number ] = number ; 
var1 [ number ] = number ; 
} 
} 
else 
{ 
var3 = number ; 
var1 [ number ] = var1 [ number ] = var1 [ number ] = number ; 
} 
if ( var2 & var6 ) 
{ 
if ( var2 & var7 ) 
{ 
var1 [ number ] = number ; 
++ var1 [ number ] ; 
++ var1 [ number ] ; 
++ var1 [ number ] ; 
} 
else 
var1 [ number ] = var3 ; 
++ var3 ; 
} 
else 
var1 [ number ] = number ; 
return var3 ; 
} 
",0
"func1 ( image_transform * var1 , 
PNG_CONST image_transform ** var2 , png_byte var3 , png_byte var4 ) 
{ 
UNUSED ( var3 ) 
var1 -> var5 = * var2 ; 
* var2 = var1 ; 
return var4 < number ; 
} 
",0
"func1 ( struct var1 * var1 ) 
{ 
int var2 ; 
func2 ( & var1 -> var3 ) ; 
var2 = var1 -> var4 ; 
func3 ( * var1 ) ; 
return var2 ; 
} 
",0
"func1 ( png_modifier * var1 ) 
{ 
func2 ( var1 -> var2 . var3 , sizeof var1 -> var2 . var3 , number , str ) ; 
if ( ! func3 ( var1 , number , number , var4 ) ) 
return ; 
if ( ! func3 ( var1 , number , number , var4 ) ) 
return ; 
if ( ! func3 ( var1 , number , number , number ) ) 
return ; 
if ( ! func3 ( var1 , number , number , var4 ) ) 
return ; 
if ( ! func3 ( var1 , number , number , var4 ) ) 
return ; 
UNUSED ( var1 ) 
} 
",0
"func1 ( png_bytep var1 , png_bytep var2 , 
unsigned int * var3 , int var4 ) 
{ 
if ( * var2 == number ) 
{ 
* var1 = number ; 
if ( var4 ) 
* var2 = number ; 
else 
* var2 = number ; 
* var3 = number ; 
return number ; 
} 
if ( * var1 == number ) 
{ 
if ( ++ * var3 < func2 ( * var2 ) ) 
return number ; 
* var3 = number ; 
} 
* var2 = ( png_byte ) ( * var2 << number ) ; 
if ( * var2 <= number 
|| ( * var1 != number && * var2 <= 16 ) 
) 
return number ; 
switch ( * var1 ) 
{ 
case number : 
* var1 = number ; 
* var2 = number ; 
return number ; 
case number : 
* var1 = number ; 
* var2 = number ; 
return number ; 
case number : 
* var1 = number ; 
* var2 = number ; 
return number ; 
case number : 
* var1 = number ; 
* var2 = number ; 
return number ; 
var5 : 
return number ; 
} 
} 
",0
"func1 ( png_uint_32 * var1 , void * var2 , size_t var3 ) 
{ 
png_uint_32 var4 = var1 [ number ] , var5 = var1 [ number ] ; 
var6 var7 = func2 ( var6 , var2 ) ; 
size_t var8 ; 
for ( var8 = number ; var8 < var3 ; ++ var8 ) 
{ 
png_uint_32 var9 = ( ( var4 >> ( number - number ) ) ^ ( ( var5 << number ) | ( var4 >> ( number - number ) ) ) ) & number ; 
var5 <<= number ; 
var5 |= var4 >> number ; 
var4 <<= number ; 
var4 |= var9 ; 
* var7 += ( png_byte ) var9 ; 
} 
var1 [ number ] = var4 ; 
var1 [ number ] = var5 ; 
} 
",0
"static void func1 ( void ) 
{ 
if ( var1 && var2 ) { 
free ( var2 ) ; 
var2 = var3 ; 
} 
if ( var4 . var5 ) { 
free ( var4 . var5 ) ; 
var4 . var5 = var3 ; 
} 
if ( var4 . var6 ) { 
free ( var4 . var6 ) ; 
var4 . var6 = var3 ; 
} 
if ( var7 ) { 
if ( var7 -> var8 ) { 
free ( var7 -> var8 ) ; 
var7 -> var8 = ( char * ) var3 ; 
} 
func2 ( var7 ) ; 
var7 = var3 ; 
} 
if ( var9 ) 
func3 ( var10 , var11 ) ; 
if ( var12 ) 
func4 ( var10 , var13 ) ; 
if ( var14 ) 
func5 ( var10 , var15 ) ; 
if ( var16 ) 
func6 ( var17 ) ; 
} 
",0
"func1 ( PNG_CONST image_transform * var1 , 
image_pixel * var2 , png_const_structp var3 , 
PNG_CONST transform_display * var4 ) 
{ 
if ( var2 -> var5 == number ) 
{ 
var2 -> var6 = var2 -> var5 = number ; 
if ( var2 -> var7 > number ) var2 -> var7 = number ; 
if ( var2 -> var8 > number ) var2 -> var8 = number ; 
if ( var2 -> var9 > number ) var2 -> var9 = number ; 
if ( var2 -> var10 > number ) var2 -> var10 = number ; 
} 
var1 -> var11 -> func2 ( var1 -> var11 , var2 , var3 , var4 ) ; 
} 
",0
"func1 ( void ) 
{ 
int var1 ; 
for ( var1 = number ; var1 < number ; ++ var1 ) 
{ 
png_uint_32 var2 , var3 , var4 ; 
var2 = func2 ( var1 ) ; 
var3 = func3 ( var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func4 ( var1 ) ; 
var3 = func5 ( var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func6 ( var1 ) ; 
var3 = func7 ( var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func8 ( var1 ) ; 
var3 = func9 ( var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
for ( var4 = number ; ; ) 
{ 
var2 = func10 ( var4 , var1 ) ; 
var3 = func11 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func12 ( var4 , var1 ) ; 
var3 = func13 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func14 ( var4 , var1 ) ; 
var3 = func15 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func16 ( var4 , var1 ) ; 
var3 = func17 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
++ var4 ; 
var2 = func18 ( var4 , var1 ) ; 
var3 = func19 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
var2 = func20 ( var4 , var1 ) ; 
var3 = func21 ( var4 , var1 ) ; 
if ( var2 != var3 ) 
{ 
fprintf ( var5 , str , 
var4 , var1 , var2 , var3 ) ; 
exit ( number ) ; 
} 
if ( var4 > number ) 
{ 
if ( var4 == var6 ) 
break ; 
var4 = ( var4 << number ) ^ var4 ; 
if ( var4 >= var6 ) 
var4 = var6 - number ; 
} 
} 
} 
} 
",0
"func1 ( png_const_structrp var2 ) 
{ 
struct var3 * var3 = png_voidcast ( struct var3 * , 
png_get_error_ptr ( var2 ) ) ; 
return & var3 -> var1 ; 
} 
",0
"func1 ( Image * var1 ) 
{ 
if ( var1 -> var2 ) free ( var1 -> var2 ) ; 
var1 -> var2 = var3 ; 
var1 -> var4 = number ; 
var1 -> var5 = number ; 
} 
",0
"int WINAPI func1 ( HINSTANCE var1 , HINSTANCE var2 , PSTR var3 , int var4 ) 
{ 
char * var5 [ number ] ; 
char * var6 , * var7 , ** var8 = var5 ; 
int var9 = number ; 
int var10 , var11 , var12 ; 
int var13 = number ; 
int var14 = var15 ; 
double var16 ; 
double var17 = number ; 
double var18 ; 
MSG var19 ; 
var20 = ( char * ) var21 ; 
func2 ( ) ; 
freopen ( str , str , var22 ) ; 
freopen ( str , str , var23 ) ; 
var16 = number / number ; 
var16 = number / number . number ; 
var24 = fopen ( str , str ) ; 
if ( var24 ) { 
double sgi_gamma ; 
fgets ( tmpline , 80 , var24 ) ; 
fclose ( var24 ) ; 
sgi_gamma = atof ( tmpline ) ; 
if ( sgi_gamma > number ) 
var16 = number / sgi_gamma ; 
} 
var16 = number . 8 / number . 61 ; 
var16 = number ; 
var18 = var16 * var17 ; 
if ( ( var6 = getenv ( str ) ) != var21 ) 
var26 = atof ( var6 ) ; 
else 
var26 = var18 ; 
var8 [ var9 ++ ] = var27 ; 
var6 = var3 ; 
for ( ; ; ) { 
if ( * var6 == str ) 
while ( * ++ var6 == str ) 
; 
if ( * var6 == str ) 
break ; 
var8 [ var9 ++ ] = var7 = var6 ; 
while ( * var7 && * var7 != str ) 
++ var7 ; 
if ( * var7 == str ) 
break ; 
* var7 = str ; 
var6 = var7 + number ; 
} 
var8 [ var9 ] = var21 ; 
while ( * ++ var8 && ! var13 ) { 
if ( ! strncmp ( * var8 , str , number ) ) { 
if ( ! * ++ var8 ) 
++ var13 ; 
else { 
var26 = atof ( * var8 ) ; 
if ( var26 <= number ) 
++ var13 ; 
} 
} else if ( ! strncmp ( * var8 , str , number ) ) { 
if ( ! * ++ var8 ) 
++ var13 ; 
else { 
var28 = * var8 ; 
if ( strlen ( var28 ) != number || var28 [ number ] != str ) 
++ var13 ; 
else 
var14 = var29 ; 
} 
} else { 
if ( ** var8 != str ) { 
var20 = * var8 ; 
if ( var8 [ number ] ) 
++ var13 ; 
} else 
++ var13 ; 
} 
} 
if ( ! var20 ) 
++ var13 ; 
if ( var13 ) { 
int var30 ; 
fprintf ( var22 , str , var27 , var31 , var32 ) ; 
func3 ( ) ; 
fprintf ( var22 , str 
str 
str gamma str 
str % . 1f str 
str 
str 
str 
str 
str 
str 
str , var27 , var18 ) ; 
do 
var30 = func4 ( ) ; 
while ( var30 != str && var30 != str && var30 != number ) ; 
exit ( number ) ; 
} 
if ( ! ( var24 = fopen ( var20 , str ) ) ) { 
fprintf ( var22 , var27 str , var20 ) ; 
++ var13 ; 
} else { 
if ( ( var10 = func5 ( var24 , & var34 , & var35 ) ) != number ) { 
switch ( var10 ) { 
case number : 
fprintf ( var22 , var27 
str , 
var20 ) ; 
break ; 
case number : 
fprintf ( var22 , var27 
str , var20 ) ; 
break ; 
case number : 
fprintf ( var22 , var27 str ) ; 
break ; 
var36 : 
fprintf ( var22 , var27 
str ) ; 
break ; 
} 
++ var13 ; 
} 
if ( var13 ) 
fclose ( var24 ) ; 
} 
if ( var13 ) { 
int var30 ; 
fprintf ( var22 , var27 str ) ; 
do 
var30 = func4 ( ) ; 
while ( var30 != str && var30 != str && var30 != number ) ; 
exit ( number ) ; 
} else { 
fprintf ( var22 , str , var27 , var31 , var32 ) ; 
fprintf ( var22 , 
str , 
var27 ) ; 
} 
var11 = strlen ( var32 ) ; 
var12 = strlen ( var20 ) ; 
if ( var11 + var12 + number > number ) 
sprintf ( var37 , str , var32 , var20 + ( var11 + var12 + number - number ) ) ; 
else 
sprintf ( var37 , str , var32 , var20 ) ; 
if ( var14 ) { 
unsigned var25 , var33 , var38 ; 
sscanf ( var28 + number , str , & var25 , & var33 , & var38 ) ; 
var39 = ( uch ) var25 ; 
var40 = ( uch ) var33 ; 
var41 = ( uch ) var38 ; 
} else if ( func6 ( & var39 , & var40 , & var41 ) > number ) { 
func7 ( var29 ) ; 
fprintf ( var22 , var27 
str ) ; 
exit ( number ) ; 
} 
if ( func8 ( var1 , var4 ) ) 
exit ( number ) ; 
Trace ( ( var22 , str ) ) 
var42 = func9 ( var26 , & var43 , 
& var44 ) ; 
Trace ( ( var22 , str ) ) 
func7 ( var15 ) ; 
fclose ( var24 ) ; 
if ( ! var42 ) { 
fprintf ( var22 , var27 str ) ; 
exit ( number ) ; 
} 
Trace ( ( var22 , str ) ) 
if ( func10 ( ) ) { 
free ( var42 ) ; 
exit ( number ) ; 
} 
Trace ( ( var22 , str ) ) 
printf ( 
str 
str 
) ; 
fflush ( var23 ) ; 
while ( func11 ( & var19 , var21 , number , number ) ) { 
func12 ( & var19 ) ; 
func13 ( & var19 ) ; 
} 
func14 ( ) ; 
return var19 . var45 ; 
} 
",0
"static void func1 ( png_structp var1 , png_const_charp var2 ) 
{ 
mainprog_info * var3 ; 
fprintf ( var4 , str , var2 ) ; 
fflush ( var4 ) ; 
var3 = func2 ( var1 ) ; 
if ( var3 == var5 ) { 
fprintf ( var4 , 
str ) ; 
fflush ( var4 ) ; 
exit ( number ) ; 
} 
func3 ( var3 -> var6 , number ) ; 
} 
",0
"func1 ( struct var1 * var1 ) 
{ 
func2 ( * var1 ) ; 
var1 -> var2 = number ; 
var1 -> var3 = number ; 
var1 -> var4 = number ; 
var1 -> var5 = number ; 
var1 -> var6 = number ; 
var1 -> var7 = number ; 
var1 -> var8 = var9 ; 
var1 -> var10 = number ; 
func3 ( & var1 -> var11 ) ; 
} 
",0
"func1 ( png_uint_32 var1 , int var2 ) 
{ 
int var3 ; 
var1 &= number ; 
++ var2 ; 
for ( var3 = number ; var3 < number ; ++ var3 ) if ( var4 [ var1 ] [ var3 ] == var2 ) 
return number ; 
return number ; 
} 
",0
"func1 ( image_pixel * var1 ) 
{ 
if ( var1 -> var2 == var3 ) 
{ 
if ( var1 -> var4 ) 
{ 
var1 -> var2 = var5 ; 
var1 -> var4 = number ; 
} 
else 
var1 -> var2 = var6 ; 
var1 -> var7 = number ; 
} 
} 
",0
"func1 ( Image * var1 ) 
{ 
if ( var1 -> var2 != var3 ) 
rewind ( var1 -> var2 ) ; 
} 
",0
"func1 ( char * var1 , unsigned int * var2 ) 
{ 
unsigned int var3 = number ; 
while ( * var1 && var3 < number ) 
{ 
char * var4 = var1 ; 
unsigned long var5 = func2 ( var1 , & var4 , number ) ; 
if ( var5 > number ) 
{ 
fprintf ( var6 , str , var1 ) ; 
exit ( number ) ; 
} 
if ( var4 == var1 ) 
{ 
fprintf ( var6 , str , var1 ) ; 
exit ( number ) ; 
} 
if ( * var4 ) ++ var4 ; 
var1 = var4 ; 
var2 [ ++ var3 ] = ( unsigned int ) var5 ; 
} 
if ( * var1 ) 
{ 
fprintf ( var6 , str , var1 ) ; 
exit ( number ) ; 
} 
* var2 = var3 ; 
} 
",0
"func1 ( Image * var1 ) 
{ 
png_size_t var2 = func2 ( var1 -> var1 , var1 -> var3 ) ; 
if ( var2 + number > var1 -> var4 ) 
{ 
func3 ( var1 ) ; 
var1 -> var5 = func4 ( var6 , malloc ( var2 + number ) ) ; 
if ( var1 -> var5 == var7 ) 
{ 
fflush ( var8 ) ; 
fprintf ( var9 , 
str , 
( unsigned long ) var2 ) ; 
exit ( number ) ; 
} 
var1 -> var4 = var2 + number ; 
} 
memset ( var1 -> var5 , number , var1 -> var4 ) ; 
memset ( var1 -> var5 + number , var10 , var2 ) ; 
var1 -> var11 = var2 ; 
} 
",0
"func1 ( Image * var1 , png_uint_32 var2 , format_list * var3 ) 
{ 
int var4 ; 
Image var5 ; 
func2 ( var1 ) ; 
var5 = * var1 ; 
var5 . var2 = var2 ; 
var5 . var6 = var7 ; 
var5 . var8 = number ; 
var5 . var9 = number ; 
var1 -> var10 = var7 ; 
var1 -> var11 = var7 ; 
var1 -> var12 = number ; 
var1 -> var13 [ number ] = number ; 
{ 
png_uint_32 var14 ; 
Image var15 ; 
func3 ( & var15 ) ; 
var4 = number ; 
for ( var14 = number ; var14 < number * var16 ; ++ var14 ) 
if ( func4 ( var3 , var14 >> number ) ) 
{ 
png_uint_32 var17 = var14 >> number ; 
png_color var18 ; 
png_colorp var19 = var7 ; 
if ( ( var14 & number ) == number ) 
{ 
if ( ( var17 & var20 ) == number && 
( var1 -> var1 . var17 & var20 ) != number ) 
{ 
func5 ( & var18 ) ; 
var19 = & var18 ; 
if ( ( var17 & var21 ) != number && 
( var17 & var22 ) == number ) 
++ var14 ; 
} 
else 
++ var14 ; 
} 
func6 ( & var5 ) ; 
var5 . var2 = var2 ; 
var4 = func7 ( & var5 , var17 , var19 ) ; 
if ( ! var4 ) 
break ; 
var4 = func8 ( var1 , & var5 , number var19 ) ; 
if ( ! var4 ) 
break ; 
var15 . var2 = var2 ; 
var4 = func9 ( & var15 , & var5 , number ; 
if ( ! var4 ) 
break ; 
var4 = func8 ( var1 , & var15 , number , var19 ) ; 
if ( ! var4 ) 
break ; 
if ( ( var17 & var22 ) != number && 
( var17 & var21 ) == number ) 
{ 
var15 . var2 = var2 ; 
var4 = func9 ( & var15 , & var5 , number ; 
if ( ! var4 ) 
break ; 
var4 = func8 ( var1 , & var15 , number 
var19 ) ; 
if ( ! var4 ) 
break ; 
} 
} 
func10 ( & var15 ) ; 
} 
func10 ( & var5 ) ; 
return var4 ; 
} 
",0
"func1 ( Pixel * var1 , png_const_voidp var2 ) 
{ 
var3 var4 = func2 ( var3 , var2 ) ; 
var1 -> var5 = var4 [ number ] ; 
var1 -> var6 = var4 [ number ] ; 
var1 -> var7 = var4 [ number ] ; 
var1 -> var8 = var4 [ number ] ; 
} 
",0
"static void func1 ( png_modifier * var1 ) 
{ 
unsigned int var3 , var4 ; 
for ( var3 = number ; var3 < var1 -> var5 ; ++ var3 ) 
{ 
for ( var4 = number ; var4 < var1 -> var5 ; ++ var4 ) 
{ 
if ( var3 != var4 && 
fabs ( var1 -> var6 [ var4 ] / var1 -> var6 [ var3 ] - number ) >= var7 ) 
{ 
func2 ( var1 , number , number , number , var1 -> var8 , 
number / var1 -> var6 [ var3 ] , var1 -> var6 [ var4 ] , var2 , 
var1 -> var9 , number ; 
if ( func3 ( var1 ) ) 
return ; 
func2 ( var1 , number , number , number , var1 -> var8 , 
number / var1 -> var6 [ var3 ] , var1 -> var6 [ var4 ] , var2 , 
var1 -> var9 , number ; 
if ( func3 ( var1 ) ) 
return ; 
func2 ( var1 , number , number , number , var1 -> var8 , 
number / var1 -> var6 [ var3 ] , var1 -> var6 [ var4 ] , var2 , 
var1 -> var9 , number ; 
if ( func3 ( var1 ) ) 
return ; 
func2 ( var1 , number , number , number , var1 -> var8 , 
number / var1 -> var6 [ var3 ] , var1 -> var6 [ var4 ] , var2 , 
var1 -> var9 , number ; 
if ( func3 ( var1 ) ) 
return ; 
} 
} 
} 
} 
",0
"static void func1 ( format_list * var1 ) 
{ 
int var2 ; 
for ( var2 = number ; var2 < var3 ; ++ var2 ) 
var1 -> var4 [ var2 ] = number ; 
} 
",0
"static png_uint_16 func1 ( png_uint_32 var1 ) 
{ 
return ( png_uint_16 ) floor ( number + exp ( var1 * - var2 ) * number ) ; 
} 
",0
"func1 ( int var1 , int var2 ) 
{ 
return func2 ( ( number * var2 ) * var3 [ var1 ] ) ; 
} 
",0
"func1 ( Image * var1 , png_uint_32 var2 , png_const_colorp var3 ) 
{ 
memset ( & var1 -> var1 , number , sizeof var1 -> var1 ) ; 
var1 -> var1 . var4 = var5 ; 
if ( var1 -> var6 != var7 ) 
{ 
if ( ! func2 ( & var1 -> var1 , var1 -> var6 , 
var1 -> var8 ) ) 
return func3 ( var1 , str , var1 -> var9 , str ) ; 
} 
else if ( var1 -> var10 != var7 ) 
{ 
if ( ! func4 ( & var1 -> var1 , var1 -> var10 ) ) 
return func3 ( var1 , str , var1 -> var9 , str ) ; 
} 
else 
{ 
if ( ! func5 ( & var1 -> var1 , var1 -> var9 ) ) 
return func3 ( var1 , str , var1 -> var9 , str ) ; 
} 
else 
{ 
return func3 ( var1 , str , 
var1 -> var9 , str ) ; 
} 
if ( var1 -> opts & sRGB_16BIT ) 
var1 -> var1 . flags |= PNG_IMAGE_FLAG_16BIT_sRGB ; 
{ 
int result ; 
png_uint_32 image_format ; 
image_format = var1 -> var1 . var2 ; 
if ( var1 -> opts & VERBOSE ) 
{ 
printf ( str , var1 -> var9 , 
( unsigned long ) var1 -> var1 . width , 
( unsigned long ) var1 -> var1 . height , 
format_names [ image_format & FORMAT_MASK ] , 
( var2 & FORMAT_NO_CHANGE ) != number || var1 -> var1 . var2 == var2 
? str : format_names [ var2 & FORMAT_MASK ] ) ; 
if ( var3 != var7 ) 
printf ( str , var3 -> red , 
var3 -> green , var3 -> blue ) ; 
else 
printf ( str ) ; 
fflush ( stdout ) ; 
} 
if ( ( var2 & FORMAT_NO_CHANGE ) != number ) 
{ 
if ( ( var2 & PNG_FORMAT_FLAG_COLORMAP ) != number && 
( image_format & PNG_FORMAT_FLAG_COLORMAP ) != number ) 
var2 = ( image_format & ~ BASE_FORMATS ) | ( var2 & BASE_FORMATS ) ; 
else 
var2 = image_format ; 
} 
var1 -> var1 . var2 = var2 ; 
var1 -> stride = PNG_IMAGE_ROW_STRIDE ( var1 -> var1 ) + var1 -> stride_extra ; 
allocbuffer ( var1 ) ; 
result = png_image_finish_read ( & var1 -> var1 , var3 , 
var1 -> buffer + 16 , ( png_int_32 ) var1 -> stride , var1 -> colormap ) ; 
checkbuffer ( var1 , var1 -> var9 ) ; 
if ( result ) 
return checkopaque ( var1 ) ; 
else 
return func3 ( var1 , var1 -> var9 , str , str ) ; 
} 
} 
",0
"void func1 ( mainprog_info * var1 ) 
{ 
png_structp var2 = ( png_structp ) var1 -> var2 ; 
png_infop var3 = ( png_infop ) var1 -> var3 ; 
if ( var2 && var3 ) 
func2 ( & var2 , & var3 , var4 ) ; 
var1 -> var2 = var4 ; 
var1 -> var3 = var4 ; 
} 
",0
"func1 ( struct display * var1 ) 
{ 
if ( var1 -> var2 != var3 ) 
func2 ( & var1 -> var2 , var3 ) ; 
} 
",0
"func1 ( PNG_CONST image_transform * var1 , 
transform_display * var2 , png_structp var3 , png_infop var4 ) 
{ 
func2 ( var3 ) ; 
var1 -> var5 -> func3 ( var1 -> var5 , var2 , var3 , var4 ) ; 
} 
",0
"int func1 ( FILE * var1 , ulg * var2 , ulg * var3 ) 
{ 
uch var4 [ number ] ; 
fread ( var4 , number , number , var1 ) ; 
if ( func2 ( var4 , number , number ) ) 
return number ; 
var5 = func3 ( var6 , var7 , var7 , var7 ) ; 
if ( ! var5 ) 
return number ; 
var8 = func4 ( var5 ) ; 
if ( ! var8 ) { 
func5 ( & var5 , var7 , var7 ) ; 
return number ; 
} 
if ( func6 ( func7 ( var5 ) ) ) { 
func5 ( & var5 , & var8 , var7 ) ; 
return number ; 
} 
func8 ( var5 , var1 ) ; 
func9 ( var5 , number ) ; 
func10 ( var5 , var8 ) ; 
func11 ( var5 , var8 , & var9 , & var10 , & var11 , & var12 , 
var7 , var7 , var7 ) ; 
* var2 = var9 ; 
* var3 = var10 ; 
return number ; 
} 
",0
"static png_uint_32 func1 ( unsigned var1 ) 
{ 
if ( var1 > number ) 
return ( png_uint_32 ) floor ( number - log ( var1 / number ) * var2 ) ; 
return number ; 
} 
",0
"func1 ( png_structp var1 , png_const_charp var2 ) 
{ 
func2 ( func3 ( var1 ) , var3 , var2 ) ; 
} 
",0
"static void func1 ( png_structp var1 , png_infop var2 ) 
{ 
mainprog_info * func2 ; 
func2 = func3 ( var1 ) ; 
( * func2 -> func4 ) ( ) ; 
return ; 
} 
",0
"func1 ( void * var1 , size_t var2 ) 
{ 
static png_uint_32 var3 [ number ] = { number , number } ; 
func2 ( var3 , var1 , var2 ) ; 
} 
",0
"static int func1 ( format_list * var1 , png_uint_32 var2 ) 
{ 
return var2 < var3 && 
( var1 -> var4 [ var2 >> number ] & ( ( ( png_uint_32 ) number ) << ( var2 & number ) ) ) != number ; 
} 
",0
"func1 ( png_store * var1 , png_const_structp var2 , png_const_charp var3 , 
png_const_charp var4 ) 
{ 
char var5 [ number ] ; 
if ( var3 ) 
fputs ( var3 , var6 ) ; 
( void ) func2 ( var1 , var2 , var5 , sizeof var5 , number , var4 ) ; 
fputs ( var5 , var6 ) ; 
fputc ( str , var6 ) ; 
} 
",0
"func1 ( Image * var1 , const char * var2 , const char * var3 , const char * var4 ) 
{ 
fflush ( var5 ) ; 
if ( var1 -> var1 . var6 ) 
fprintf ( var7 , str , var2 , var3 , var4 , var1 -> var1 . var8 ) ; 
else 
fprintf ( var7 , str , var2 , var3 , var4 ) ; 
if ( var1 -> var1 . var9 != var10 ) 
{ 
fprintf ( var7 , str , 
var1 -> var11 ) ; 
func2 ( & var1 -> var1 ) ; 
} 
return number ; 
} 
",0
"func1 ( png_structp var1 , png_infop var2 ) 
{ 
png_const_structp var3 = var1 ; 
gamma_display * var4 = voidcast ( gamma_display * , png_get_progressive_ptr ( var3 ) ) ; 
if ( ! var4 -> var5 . var6 ) 
func2 ( var4 , var3 , var2 ) ; 
else 
var4 -> var5 . var7 -> var8 = number ; 
} 
",0
"func1 ( struct var1 * var1 ) 
{ 
struct var2 * var2 = var1 -> var2 ; 
png_uint_32 var3 ; 
png_uint_32 var4 = number ; 
assert ( var2 != var5 && var1 -> var6 == var5 ) ; 
var3 = var2 -> var7 ; 
func2 ( var2 ) ; 
while ( var3 >= number ) 
{ 
-- var3 ; 
++ var4 ; 
if ( func3 ( var1 ) == number ) 
{ 
-- var3 ; 
++ var4 ; 
if ( func3 ( var1 ) == number ) 
return number ; 
-- var3 ; 
++ var4 ; 
( void ) func3 ( var1 ) ; 
while ( var3 >= number ) 
{ 
-- var3 ; 
++ var4 ; 
if ( func3 ( var1 ) == number ) 
{ 
while ( var3 >= number ) 
{ 
-- var3 ; 
++ var4 ; 
if ( func3 ( var1 ) == number ) 
return func4 ( var1 , var4 ) ; 
} 
} 
} 
break ; 
} 
} 
func5 ( var1 , var8 , str ) ; 
return number ; 
} 
",0
